parent_commit,parent_test_file,current_commit,current_test_file,committer,author,committed_date,change_type,parent_prod_file,current_prod_file
665036c5f71f6ce7ea331706ae1deb56da0fd0eb,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/test/java/org/apache/hadoop/yarn/server/resourcemanager/TestAppManager.java,ce4a0898df5e9891f0388aa65a754f0ff85b56ac,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/test/java/org/apache/hadoop/yarn/server/resourcemanager/TestAppManager.java,Weiwei Yang,Weiwei Yang,1539095442,M,,
665036c5f71f6ce7ea331706ae1deb56da0fd0eb,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/test/java/org/apache/hadoop/yarn/server/resourcemanager/TestAppManagerWithFairScheduler.java,ce4a0898df5e9891f0388aa65a754f0ff85b56ac,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/test/java/org/apache/hadoop/yarn/server/resourcemanager/TestAppManagerWithFairScheduler.java,Weiwei Yang,Weiwei Yang,1539095442,A,,
665036c5f71f6ce7ea331706ae1deb56da0fd0eb,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/test/java/org/apache/hadoop/yarn/server/resourcemanager/TestClientRMService.java,ce4a0898df5e9891f0388aa65a754f0ff85b56ac,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/test/java/org/apache/hadoop/yarn/server/resourcemanager/TestClientRMService.java,Weiwei Yang,Weiwei Yang,1539095442,M,/hdd/dj/testSmellDetection/gitRepo/hadoop/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/ClientRMService.java,/hdd/dj/testSmellDetection/gitRepo/hadoop/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/ClientRMService.java
665036c5f71f6ce7ea331706ae1deb56da0fd0eb,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/test/java/org/apache/hadoop/yarn/server/resourcemanager/TestRMServerUtils.java,ce4a0898df5e9891f0388aa65a754f0ff85b56ac,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/test/java/org/apache/hadoop/yarn/server/resourcemanager/TestRMServerUtils.java,Weiwei Yang,Weiwei Yang,1539095442,M,/hdd/dj/testSmellDetection/gitRepo/hadoop/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/RMServerUtils.java,/hdd/dj/testSmellDetection/gitRepo/hadoop/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/RMServerUtils.java
665036c5f71f6ce7ea331706ae1deb56da0fd0eb,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/test/java/org/apache/hadoop/yarn/server/resourcemanager/scheduler/TestSchedulerUtils.java,ce4a0898df5e9891f0388aa65a754f0ff85b56ac,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/test/java/org/apache/hadoop/yarn/server/resourcemanager/scheduler/TestSchedulerUtils.java,Weiwei Yang,Weiwei Yang,1539095442,M,/hdd/dj/testSmellDetection/gitRepo/hadoop/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/scheduler/SchedulerUtils.java,/hdd/dj/testSmellDetection/gitRepo/hadoop/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/scheduler/SchedulerUtils.java
665036c5f71f6ce7ea331706ae1deb56da0fd0eb,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/test/java/org/apache/hadoop/yarn/server/resourcemanager/scheduler/capacity/TestCapacityScheduler.java,ce4a0898df5e9891f0388aa65a754f0ff85b56ac,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/test/java/org/apache/hadoop/yarn/server/resourcemanager/scheduler/capacity/TestCapacityScheduler.java,Weiwei Yang,Weiwei Yang,1539095442,M,/hdd/dj/testSmellDetection/gitRepo/hadoop/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/scheduler/capacity/CapacityScheduler.java,/hdd/dj/testSmellDetection/gitRepo/hadoop/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/scheduler/capacity/CapacityScheduler.java
665036c5f71f6ce7ea331706ae1deb56da0fd0eb,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/test/java/org/apache/hadoop/yarn/server/resourcemanager/scheduler/fair/TestAllocationFileLoaderService.java,ce4a0898df5e9891f0388aa65a754f0ff85b56ac,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/test/java/org/apache/hadoop/yarn/server/resourcemanager/scheduler/fair/TestAllocationFileLoaderService.java,Weiwei Yang,Weiwei Yang,1539095442,M,,
665036c5f71f6ce7ea331706ae1deb56da0fd0eb,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/test/java/org/apache/hadoop/yarn/server/resourcemanager/scheduler/fair/TestApplicationMasterServiceWithFS.java,ce4a0898df5e9891f0388aa65a754f0ff85b56ac,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/test/java/org/apache/hadoop/yarn/server/resourcemanager/scheduler/fair/TestApplicationMasterServiceWithFS.java,Weiwei Yang,Weiwei Yang,1539095442,A,,
665036c5f71f6ce7ea331706ae1deb56da0fd0eb,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/test/java/org/apache/hadoop/yarn/server/resourcemanager/scheduler/fair/TestFairScheduler.java,ce4a0898df5e9891f0388aa65a754f0ff85b56ac,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/test/java/org/apache/hadoop/yarn/server/resourcemanager/scheduler/fair/TestFairScheduler.java,Weiwei Yang,Weiwei Yang,1539095442,M,/hdd/dj/testSmellDetection/gitRepo/hadoop/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/scheduler/fair/FairScheduler.java,/hdd/dj/testSmellDetection/gitRepo/hadoop/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/scheduler/fair/FairScheduler.java
4ba6dd46052c0eb34a97a154b1d448245a6184ee,hadoop-ozone/integration-test/src/test/java/org/apache/hadoop/ozone/scm/TestGetCommittedBlockLengthAndPutKey.java,abfd4ffdc90ada2c44fd1e563a12a9cf574f7b5b,hadoop-ozone/integration-test/src/test/java/org/apache/hadoop/ozone/scm/TestGetCommittedBlockLengthAndPutKey.java,Nanda kumar,Nanda kumar,1539104479,M,,
a23ea68b9747eae9b176f908bb04b76d30fe3795,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-common/src/test/java/org/apache/hadoop/yarn/server/uam/TestUnmanagedApplicationManager.java,c3d22d3b4569b7f87af4ee4abfcc284deebe90de,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-common/src/test/java/org/apache/hadoop/yarn/server/uam/TestUnmanagedApplicationManager.java,Inigo Goiri,Inigo Goiri,1539106180,M,/hdd/dj/testSmellDetection/gitRepo/hadoop/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-common/src/main/java/org/apache/hadoop/yarn/server/uam/UnmanagedApplicationManager.java,/hdd/dj/testSmellDetection/gitRepo/hadoop/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-common/src/main/java/org/apache/hadoop/yarn/server/uam/UnmanagedApplicationManager.java
a23ea68b9747eae9b176f908bb04b76d30fe3795,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/test/java/org/apache/hadoop/yarn/server/nodemanager/amrmproxy/TestFederationInterceptor.java,c3d22d3b4569b7f87af4ee4abfcc284deebe90de,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/test/java/org/apache/hadoop/yarn/server/nodemanager/amrmproxy/TestFederationInterceptor.java,Inigo Goiri,Inigo Goiri,1539106180,M,/hdd/dj/testSmellDetection/gitRepo/hadoop/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/main/java/org/apache/hadoop/yarn/server/nodemanager/amrmproxy/FederationInterceptor.java,/hdd/dj/testSmellDetection/gitRepo/hadoop/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/main/java/org/apache/hadoop/yarn/server/nodemanager/amrmproxy/FederationInterceptor.java
a23ea68b9747eae9b176f908bb04b76d30fe3795,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/test/java/org/apache/hadoop/yarn/server/nodemanager/amrmproxy/TestableFederationInterceptor.java,c3d22d3b4569b7f87af4ee4abfcc284deebe90de,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/test/java/org/apache/hadoop/yarn/server/nodemanager/amrmproxy/TestableFederationInterceptor.java,Inigo Goiri,Inigo Goiri,1539106180,M,,
fa4a11103737a997c0dca068deca99c29cf2d797,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-common/src/test/java/org/apache/hadoop/yarn/server/uam/TestUnmanagedApplicationManager.java,b0900ad31000be6491127f4b5ef781a0ec423645,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-common/src/test/java/org/apache/hadoop/yarn/server/uam/TestUnmanagedApplicationManager.java,Inigo Goiri,Inigo Goiri,1539106242,M,/hdd/dj/testSmellDetection/gitRepo/hadoop/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-common/src/main/java/org/apache/hadoop/yarn/server/uam/UnmanagedApplicationManager.java,/hdd/dj/testSmellDetection/gitRepo/hadoop/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-common/src/main/java/org/apache/hadoop/yarn/server/uam/UnmanagedApplicationManager.java
fa4a11103737a997c0dca068deca99c29cf2d797,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/test/java/org/apache/hadoop/yarn/server/nodemanager/amrmproxy/TestFederationInterceptor.java,b0900ad31000be6491127f4b5ef781a0ec423645,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/test/java/org/apache/hadoop/yarn/server/nodemanager/amrmproxy/TestFederationInterceptor.java,Inigo Goiri,Inigo Goiri,1539106242,M,/hdd/dj/testSmellDetection/gitRepo/hadoop/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/main/java/org/apache/hadoop/yarn/server/nodemanager/amrmproxy/FederationInterceptor.java,/hdd/dj/testSmellDetection/gitRepo/hadoop/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/main/java/org/apache/hadoop/yarn/server/nodemanager/amrmproxy/FederationInterceptor.java
fa4a11103737a997c0dca068deca99c29cf2d797,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/test/java/org/apache/hadoop/yarn/server/nodemanager/amrmproxy/TestableFederationInterceptor.java,b0900ad31000be6491127f4b5ef781a0ec423645,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/test/java/org/apache/hadoop/yarn/server/nodemanager/amrmproxy/TestableFederationInterceptor.java,Inigo Goiri,Inigo Goiri,1539106242,M,,
c3d22d3b4569b7f87af4ee4abfcc284deebe90de,hadoop-ozone/integration-test/src/test/java/org/apache/hadoop/ozone/TestStorageContainerManager.java,03d66b1f5d8936e8006b87511af7a647ed1c3fcd,hadoop-ozone/integration-test/src/test/java/org/apache/hadoop/ozone/TestStorageContainerManager.java,Arpit Agarwal,Arpit Agarwal,1539108283,M,,
abfd4ffdc90ada2c44fd1e563a12a9cf574f7b5b,hadoop-ozone/integration-test/src/test/java/org/apache/hadoop/ozone/TestStorageContainerManager.java,d08a5387778a85e7f47d76ad47da775caa55e489,hadoop-ozone/integration-test/src/test/java/org/apache/hadoop/ozone/TestStorageContainerManager.java,Arpit Agarwal,Arpit Agarwal,1539108323,M,,
a05bd1288cabfe4cafb0693739add4a675aec5a2,hadoop-tools/hadoop-azure/src/test/java/org/apache/hadoop/fs/azurebfs/AbstractAbfsIntegrationTest.java,bd50fa956b1ca25bb2136977b98a6aa6895eff8b,hadoop-tools/hadoop-azure/src/test/java/org/apache/hadoop/fs/azurebfs/AbstractAbfsIntegrationTest.java,Steve Loughran,Steve Loughran,1539111732,M,,
bd50fa956b1ca25bb2136977b98a6aa6895eff8b,hadoop-ozone/s3gateway/src/test/java/org/apache/hadoop/ozone/s3/bucket/TestDeleteBucket.java,d5dd6f31fc35b890cfa241d5fce404d6774e98c6,hadoop-ozone/s3gateway/src/test/java/org/apache/hadoop/ozone/s3/bucket/TestDeleteBucket.java,Bharat Viswanadham,Bharat Viswanadham,1539114184,M,/hdd/dj/testSmellDetection/gitRepo/hadoop/hadoop-ozone/s3gateway/src/main/java/org/apache/hadoop/ozone/s3/bucket/DeleteBucket.java,/hdd/dj/testSmellDetection/gitRepo/hadoop/hadoop-ozone/s3gateway/src/main/java/org/apache/hadoop/ozone/s3/bucket/DeleteBucket.java
bd50fa956b1ca25bb2136977b98a6aa6895eff8b,hadoop-ozone/s3gateway/src/test/java/org/apache/hadoop/ozone/s3/bucket/TestHeadBucket.java,d5dd6f31fc35b890cfa241d5fce404d6774e98c6,hadoop-ozone/s3gateway/src/test/java/org/apache/hadoop/ozone/s3/bucket/TestHeadBucket.java,Bharat Viswanadham,Bharat Viswanadham,1539114184,M,/hdd/dj/testSmellDetection/gitRepo/hadoop/hadoop-ozone/s3gateway/src/main/java/org/apache/hadoop/ozone/s3/bucket/HeadBucket.java,/hdd/dj/testSmellDetection/gitRepo/hadoop/hadoop-ozone/s3gateway/src/main/java/org/apache/hadoop/ozone/s3/bucket/HeadBucket.java
bd50fa956b1ca25bb2136977b98a6aa6895eff8b,hadoop-ozone/s3gateway/src/test/java/org/apache/hadoop/ozone/s3/exception/TestOS3Exception.java,d5dd6f31fc35b890cfa241d5fce404d6774e98c6,hadoop-ozone/s3gateway/src/test/java/org/apache/hadoop/ozone/s3/exception/TestOS3Exception.java,Bharat Viswanadham,Bharat Viswanadham,1539114184,M,/hdd/dj/testSmellDetection/gitRepo/hadoop/hadoop-ozone/s3gateway/src/main/java/org/apache/hadoop/ozone/s3/exception/OS3Exception.java,/hdd/dj/testSmellDetection/gitRepo/hadoop/hadoop-ozone/s3gateway/src/main/java/org/apache/hadoop/ozone/s3/exception/OS3Exception.java
d08a5387778a85e7f47d76ad47da775caa55e489,hadoop-ozone/s3gateway/src/test/java/org/apache/hadoop/ozone/s3/bucket/TestDeleteBucket.java,308c614d4a45ac37ed31aaab3764026ac0e58395,hadoop-ozone/s3gateway/src/test/java/org/apache/hadoop/ozone/s3/bucket/TestDeleteBucket.java,Bharat Viswanadham,Bharat Viswanadham,1539114264,M,/hdd/dj/testSmellDetection/gitRepo/hadoop/hadoop-ozone/s3gateway/src/main/java/org/apache/hadoop/ozone/s3/bucket/DeleteBucket.java,/hdd/dj/testSmellDetection/gitRepo/hadoop/hadoop-ozone/s3gateway/src/main/java/org/apache/hadoop/ozone/s3/bucket/DeleteBucket.java
d08a5387778a85e7f47d76ad47da775caa55e489,hadoop-ozone/s3gateway/src/test/java/org/apache/hadoop/ozone/s3/bucket/TestHeadBucket.java,308c614d4a45ac37ed31aaab3764026ac0e58395,hadoop-ozone/s3gateway/src/test/java/org/apache/hadoop/ozone/s3/bucket/TestHeadBucket.java,Bharat Viswanadham,Bharat Viswanadham,1539114264,M,/hdd/dj/testSmellDetection/gitRepo/hadoop/hadoop-ozone/s3gateway/src/main/java/org/apache/hadoop/ozone/s3/bucket/HeadBucket.java,/hdd/dj/testSmellDetection/gitRepo/hadoop/hadoop-ozone/s3gateway/src/main/java/org/apache/hadoop/ozone/s3/bucket/HeadBucket.java
d08a5387778a85e7f47d76ad47da775caa55e489,hadoop-ozone/s3gateway/src/test/java/org/apache/hadoop/ozone/s3/exception/TestOS3Exception.java,308c614d4a45ac37ed31aaab3764026ac0e58395,hadoop-ozone/s3gateway/src/test/java/org/apache/hadoop/ozone/s3/exception/TestOS3Exception.java,Bharat Viswanadham,Bharat Viswanadham,1539114264,M,/hdd/dj/testSmellDetection/gitRepo/hadoop/hadoop-ozone/s3gateway/src/main/java/org/apache/hadoop/ozone/s3/exception/OS3Exception.java,/hdd/dj/testSmellDetection/gitRepo/hadoop/hadoop-ozone/s3gateway/src/main/java/org/apache/hadoop/ozone/s3/exception/OS3Exception.java
bf04f194568f9e81f5481b25a84ad903e3c307cf,hadoop-ozone/integration-test/src/test/java/org/apache/hadoop/ozone/client/rpc/TestOzoneRpcClient.java,5b7ba48cedb0d70ca154771fec48e5c4129cf29a,hadoop-ozone/integration-test/src/test/java/org/apache/hadoop/ozone/client/rpc/TestOzoneRpcClient.java,Anu Engineer,Anu Engineer,1539117462,M,,
efd852449f8db899553fa351ece06cbb53823fc0,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/test/java/org/apache/hadoop/yarn/server/resourcemanager/scheduler/fair/TestFairScheduler.java,ad642186a908b3b75afb4bc6270177564a8d75d6,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/test/java/org/apache/hadoop/yarn/server/resourcemanager/scheduler/fair/TestFairScheduler.java,Robert Kanter,Robert Kanter,1539119754,M,/hdd/dj/testSmellDetection/gitRepo/hadoop/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/scheduler/fair/FairScheduler.java,/hdd/dj/testSmellDetection/gitRepo/hadoop/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/scheduler/fair/FairScheduler.java
6a06bc309d72c766694eb6296d5f3fb5c3c597c5,hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/server/namenode/TestNameNodeMetadataConsistency.java,605622c87bc109f60ee1674be37a526e44723b67,hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/server/namenode/TestNameNodeMetadataConsistency.java,Inigo Goiri,Inigo Goiri,1539129801,M,,
614d6cf99ce369c5cc07bff1999dd336f5eeb097,hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/server/namenode/TestNameNodeMetadataConsistency.java,bc400c8a339ffc16828d651e1fbb33a2075a25b3,hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/server/namenode/TestNameNodeMetadataConsistency.java,Inigo Goiri,Inigo Goiri,1539129857,M,,
605622c87bc109f60ee1674be37a526e44723b67,hadoop-ozone/integration-test/src/test/java/org/apache/hadoop/ozone/ozShell/TestOzoneShell.java,4de2dc2699fc371b2de83ba55ecbcecef1f0423b,hadoop-ozone/integration-test/src/test/java/org/apache/hadoop/ozone/ozShell/TestOzoneShell.java,Anu Engineer,Anu Engineer,1539131524,M,,
6fa3feb577d05d73a2eb1bc8e39800326f678c31,hadoop-ozone/tools/src/test/java/org/apache/hadoop/ozone/freon/TestProgressBar.java,f068296f8a88fc2a4c7b1680bc190c5fa7fc2469,hadoop-ozone/tools/src/test/java/org/apache/hadoop/ozone/freon/TestProgressBar.java,Anu Engineer,Anu Engineer,1539134340,A,,/hdd/dj/testSmellDetection/gitRepo/hadoop/hadoop-ozone/tools/src/main/java/org/apache/hadoop/ozone/freon/ProgressBar.java
f068296f8a88fc2a4c7b1680bc190c5fa7fc2469,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/test/java/org/apache/hadoop/yarn/server/resourcemanager/scheduler/capacity/TestContainerAllocation.java,edce866489d83744f3f47a3b884b0c6136885e4a,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/test/java/org/apache/hadoop/yarn/server/resourcemanager/scheduler/capacity/TestContainerAllocation.java,Weiwei Yang,Weiwei Yang,1539135147,M,/hdd/dj/testSmellDetection/gitRepo/hadoop/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/scheduler/capacity/allocator/ContainerAllocation.java,/hdd/dj/testSmellDetection/gitRepo/hadoop/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/scheduler/capacity/allocator/ContainerAllocation.java
bc400c8a339ffc16828d651e1fbb33a2075a25b3,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/test/java/org/apache/hadoop/yarn/server/resourcemanager/scheduler/capacity/TestContainerAllocation.java,eb0147a4c7b719e4bd605b85fa39a9281f25d870,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/test/java/org/apache/hadoop/yarn/server/resourcemanager/scheduler/capacity/TestContainerAllocation.java,Weiwei Yang,Weiwei Yang,1539135765,M,/hdd/dj/testSmellDetection/gitRepo/hadoop/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/scheduler/capacity/allocator/ContainerAllocation.java,/hdd/dj/testSmellDetection/gitRepo/hadoop/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/scheduler/capacity/allocator/ContainerAllocation.java
5813c1de56970b66acff82c7a22d084d655e8841,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/test/java/org/apache/hadoop/yarn/server/resourcemanager/scheduler/capacity/TestContainerAllocation.java,3968ce1073856b64484576b5529f068eb2c10ca5,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/test/java/org/apache/hadoop/yarn/server/resourcemanager/scheduler/capacity/TestContainerAllocation.java,Weiwei Yang,Weiwei Yang,1539136136,M,/hdd/dj/testSmellDetection/gitRepo/hadoop/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/scheduler/capacity/allocator/ContainerAllocation.java,/hdd/dj/testSmellDetection/gitRepo/hadoop/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/scheduler/capacity/allocator/ContainerAllocation.java
8a9f61be4ed4ef5f2248f9569142659c8b1f83e8,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/test/java/org/apache/hadoop/yarn/server/resourcemanager/scheduler/capacity/TestContainerAllocation.java,af85ce6ae44966a19f7c91793f77136750ca0597,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/test/java/org/apache/hadoop/yarn/server/resourcemanager/scheduler/capacity/TestContainerAllocation.java,Weiwei Yang,Weiwei Yang,1539136576,M,/hdd/dj/testSmellDetection/gitRepo/hadoop/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/scheduler/capacity/allocator/ContainerAllocation.java,/hdd/dj/testSmellDetection/gitRepo/hadoop/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/scheduler/capacity/allocator/ContainerAllocation.java
590a4e9d17d5cfdcd8f85cc66e946d11c2d9d60c,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/test/java/org/apache/hadoop/yarn/server/resourcemanager/scheduler/capacity/TestContainerAllocation.java,e75191a62e29f4c39de67fbfe69841290d2c3b34,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/test/java/org/apache/hadoop/yarn/server/resourcemanager/scheduler/capacity/TestContainerAllocation.java,Weiwei Yang,Weiwei Yang,1539137069,M,/hdd/dj/testSmellDetection/gitRepo/hadoop/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/scheduler/capacity/allocator/ContainerAllocation.java,/hdd/dj/testSmellDetection/gitRepo/hadoop/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/scheduler/capacity/allocator/ContainerAllocation.java
b0900ad31000be6491127f4b5ef781a0ec423645,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/test/java/org/apache/hadoop/yarn/server/resourcemanager/TestAppManager.java,d412785175a89b584bdcbffbe47175a8a9d771c4,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/test/java/org/apache/hadoop/yarn/server/resourcemanager/TestAppManager.java,Weiwei Yang,Weiwei Yang,1539137776,M,,
